Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-08-03 10:45:00+05:30,19477.349609375,19505.400390625,19469.400390625,19498.900390625,0,0,0
2023-08-03 11:00:00+05:30,19500.44921875,19515.80078125,19489.900390625,19499.400390625,0,0,0
2023-08-03 11:15:00+05:30,19498.80078125,19501.25,19484.69921875,19492.849609375,0,0,0
2023-08-03 11:30:00+05:30,19492.5,19506.80078125,19487.400390625,19500.30078125,0,0,0
2023-08-03 11:45:00+05:30,19500.25,19505.25,19479.75,19486.5,0,0,0
2023-08-03 12:00:00+05:30,19486.94921875,19488.44921875,19458.44921875,19458.55078125,0,0,0
2023-08-03 12:15:00+05:30,19458.94921875,19458.94921875,19416.349609375,19418.099609375,0,0,0
2023-08-03 12:30:00+05:30,19417.150390625,19422.05078125,19397.150390625,19398.44921875,0,0,0
2023-08-03 12:45:00+05:30,19398.900390625,19398.900390625,19355.400390625,19363.900390625,0,0,0
2023-08-03 13:00:00+05:30,19364.69921875,19369.650390625,19345.650390625,19359.44921875,0,0,0
2023-08-03 13:15:00+05:30,19359.650390625,19366.650390625,19331.44921875,19339.0,0,0,0
2023-08-03 13:30:00+05:30,19338.849609375,19360.150390625,19333.400390625,19333.5,0,0,0
2023-08-03 13:45:00+05:30,19334.69921875,19348.400390625,19314.55078125,19315.150390625,0,0,0
2023-08-03 14:00:00+05:30,19314.5,19334.69921875,19297.849609375,19310.900390625,0,0,0
2023-08-03 14:15:00+05:30,19311.400390625,19341.650390625,19304.5,19337.349609375,0,0,0
2023-08-03 14:30:00+05:30,19339.05078125,19351.44921875,19316.150390625,19317.400390625,0,0,0
2023-08-03 14:45:00+05:30,19316.94921875,19346.400390625,19303.25,19346.400390625,0,0,0
2023-08-03 15:00:00+05:30,19346.400390625,19390.099609375,19346.150390625,19390.099609375,0,0,0
2023-08-03 15:15:00+05:30,19389.55078125,19406.5,19386.44921875,19394.44921875,0,0,0
2023-08-04 09:15:00+05:30,19462.80078125,19493.150390625,19450.900390625,19480.849609375,0,0,0
2023-08-04 09:30:00+05:30,19481.400390625,19498.099609375,19442.05078125,19443.25,0,0,0
2023-08-04 09:45:00+05:30,19443.94921875,19460.900390625,19436.44921875,19456.69921875,0,0,0
2023-08-04 10:00:00+05:30,19455.900390625,19481.80078125,19447.599609375,19478.400390625,0,0,0
2023-08-04 10:15:00+05:30,19479.05078125,19490.94921875,19469.900390625,19470.400390625,0,0,0
2023-08-04 10:30:00+05:30,19469.75,19472.44921875,19439.69921875,19466.94921875,0,0,0
2023-08-04 10:45:00+05:30,19467.0,19470.0,19446.25,19470.0,0,0,0
2023-08-04 11:00:00+05:30,19470.150390625,19489.30078125,19470.150390625,19471.650390625,0,0,0
2023-08-04 11:15:00+05:30,19472.5,19518.94921875,19469.849609375,19517.44921875,0,0,0
2023-08-04 11:30:00+05:30,19517.55078125,19523.0,19504.19921875,19510.900390625,0,0,0
2023-08-04 11:45:00+05:30,19510.849609375,19531.69921875,19510.849609375,19517.05078125,0,0,0
2023-08-04 12:00:00+05:30,19517.0,19525.650390625,19498.44921875,19525.650390625,0,0,0
2023-08-04 12:15:00+05:30,19526.849609375,19538.44921875,19525.94921875,19531.900390625,0,0,0
2023-08-04 12:30:00+05:30,19531.400390625,19531.400390625,19493.25,19521.0,0,0,0
2023-08-04 12:45:00+05:30,19521.19921875,19530.25,19507.099609375,19508.650390625,0,0,0
2023-08-04 13:00:00+05:30,19508.69921875,19526.80078125,19505.69921875,19514.94921875,0,0,0
2023-08-04 13:15:00+05:30,19515.44921875,19524.5,19500.900390625,19506.94921875,0,0,0
2023-08-04 13:30:00+05:30,19507.099609375,19515.099609375,19467.80078125,19494.94921875,0,0,0
2023-08-04 13:45:00+05:30,19494.80078125,19496.599609375,19461.599609375,19462.75,0,0,0
2023-08-04 14:00:00+05:30,19461.44921875,19487.650390625,19450.69921875,19482.44921875,0,0,0
2023-08-04 14:15:00+05:30,19482.44921875,19487.69921875,19464.44921875,19481.599609375,0,0,0
2023-08-04 14:30:00+05:30,19481.0,19514.599609375,19468.349609375,19506.650390625,0,0,0
2023-08-04 14:45:00+05:30,19506.349609375,19525.900390625,19500.80078125,19506.94921875,0,0,0
2023-08-04 15:00:00+05:30,19508.849609375,19532.25,19486.69921875,19530.900390625,0,0,0
2023-08-04 15:15:00+05:30,19531.650390625,19537.650390625,19507.150390625,19510.05078125,0,0,0
2023-08-07 09:15:00+05:30,19576.849609375,19582.44921875,19541.05078125,19553.55078125,0,0,0
2023-08-07 09:30:00+05:30,19551.599609375,19568.400390625,19525.55078125,19557.349609375,0,0,0
2023-08-07 09:45:00+05:30,19556.650390625,19565.099609375,19540.05078125,19544.900390625,0,0,0
2023-08-07 10:00:00+05:30,19546.599609375,19568.25,19540.650390625,19565.349609375,0,0,0
2023-08-07 10:15:00+05:30,19566.05078125,19584.30078125,19561.19921875,19582.55078125,0,0,0
2023-08-07 10:30:00+05:30,19582.19921875,19585.349609375,19569.44921875,19574.25,0,0,0
2023-08-07 10:45:00+05:30,19574.900390625,19576.150390625,19537.69921875,19542.19921875,0,0,0
2023-08-07 11:00:00+05:30,19541.75,19548.0,19532.349609375,19538.19921875,0,0,0
2023-08-07 11:15:00+05:30,19537.30078125,19554.599609375,19535.349609375,19551.25,0,0,0
2023-08-07 11:30:00+05:30,19550.849609375,19553.19921875,19529.099609375,19545.94921875,0,0,0
2023-08-07 11:45:00+05:30,19546.80078125,19550.900390625,19537.0,19545.150390625,0,0,0
2023-08-07 12:00:00+05:30,19545.349609375,19552.849609375,19533.19921875,19535.25,0,0,0
2023-08-07 12:15:00+05:30,19535.900390625,19564.05078125,19532.599609375,19561.099609375,0,0,0
2023-08-07 12:30:00+05:30,19561.5,19576.849609375,19560.80078125,19572.94921875,0,0,0
2023-08-07 12:45:00+05:30,19573.19921875,19593.94921875,19572.0,19573.44921875,0,0,0
2023-08-07 13:00:00+05:30,19573.75,19589.30078125,19571.55078125,19584.55078125,0,0,0
2023-08-07 13:15:00+05:30,19584.849609375,19610.30078125,19578.55078125,19608.69921875,0,0,0
2023-08-07 13:30:00+05:30,19608.900390625,19619.849609375,19598.150390625,19615.05078125,0,0,0
2023-08-07 13:45:00+05:30,19614.150390625,19615.5,19588.349609375,19591.349609375,0,0,0
2023-08-07 14:00:00+05:30,19590.69921875,19600.0,19576.900390625,19585.69921875,0,0,0
2023-08-07 14:15:00+05:30,19585.900390625,19601.599609375,19572.75,19597.900390625,0,0,0
2023-08-07 14:30:00+05:30,19598.099609375,19605.150390625,19584.05078125,19596.099609375,0,0,0
2023-08-07 14:45:00+05:30,19595.900390625,19607.650390625,19582.69921875,19590.25,0,0,0
2023-08-07 15:00:00+05:30,19590.650390625,19603.69921875,19586.599609375,19598.099609375,0,0,0
2023-08-07 15:15:00+05:30,19598.0,19605.0,19592.94921875,19597.94921875,0,0,0
2023-08-08 09:15:00+05:30,19627.19921875,19631.55078125,19591.400390625,19602.44921875,0,0,0
2023-08-08 09:30:00+05:30,19604.55078125,19609.0,19578.900390625,19592.849609375,0,0,0
2023-08-08 09:45:00+05:30,19592.900390625,19596.5,19576.599609375,19587.099609375,0,0,0
2023-08-08 10:00:00+05:30,19586.400390625,19604.349609375,19583.5,19590.5,0,0,0
2023-08-08 10:15:00+05:30,19590.400390625,19610.849609375,19589.44921875,19602.44921875,0,0,0
2023-08-08 10:30:00+05:30,19602.900390625,19609.5,19594.80078125,19598.80078125,0,0,0
2023-08-08 10:45:00+05:30,19599.099609375,19599.94921875,19584.30078125,19591.19921875,0,0,0
2023-08-08 11:00:00+05:30,19591.44921875,19593.05078125,19559.849609375,19560.849609375,0,0,0
2023-08-08 11:15:00+05:30,19560.94921875,19560.94921875,19542.80078125,19543.55078125,0,0,0
2023-08-08 11:30:00+05:30,19542.94921875,19554.94921875,19533.44921875,19554.650390625,0,0,0
2023-08-08 11:45:00+05:30,19555.099609375,19568.349609375,19552.400390625,19556.19921875,0,0,0
2023-08-08 12:00:00+05:30,19555.400390625,19576.099609375,19551.599609375,19575.5,0,0,0
2023-08-08 12:15:00+05:30,19575.0,19577.25,19566.25,19571.30078125,0,0,0
2023-08-08 12:30:00+05:30,19570.94921875,19575.80078125,19558.44921875,19565.05078125,0,0,0
2023-08-08 12:45:00+05:30,19564.349609375,19574.44921875,19559.0,19561.75,0,0,0
2023-08-08 13:00:00+05:30,19562.30078125,19580.099609375,19557.30078125,19579.55078125,0,0,0
2023-08-08 13:15:00+05:30,19579.849609375,19588.0,19573.30078125,19580.30078125,0,0,0
2023-08-08 13:30:00+05:30,19580.19921875,19585.0,19568.400390625,19571.0,0,0,0
2023-08-08 13:45:00+05:30,19571.0,19580.75,19566.349609375,19575.849609375,0,0,0
2023-08-08 14:00:00+05:30,19575.5,19583.30078125,19570.849609375,19576.599609375,0,0,0
2023-08-08 14:15:00+05:30,19576.69921875,19595.05078125,19570.599609375,19594.94921875,0,0,0
2023-08-08 14:30:00+05:30,19594.099609375,19597.25,19567.44921875,19567.900390625,0,0,0
2023-08-08 14:45:00+05:30,19567.05078125,19570.69921875,19552.349609375,19559.599609375,0,0,0
2023-08-08 15:00:00+05:30,19560.19921875,19580.44921875,19560.19921875,19566.099609375,0,0,0
2023-08-08 15:15:00+05:30,19566.5,19576.69921875,19564.80078125,19570.80078125,0,0,0
2023-08-09 09:15:00+05:30,19578.80078125,19578.80078125,19522.30078125,19523.75,0,0,0
2023-08-09 09:30:00+05:30,19524.44921875,19528.900390625,19501.849609375,19505.25,0,0,0
2023-08-09 09:45:00+05:30,19506.80078125,19517.25,19496.650390625,19509.5,0,0,0
2023-08-09 10:00:00+05:30,19509.69921875,19516.900390625,19502.0,19508.80078125,0,0,0
2023-08-09 10:15:00+05:30,19508.80078125,19509.80078125,19469.349609375,19480.0,0,0,0
2023-08-09 10:30:00+05:30,19479.599609375,19493.650390625,19472.099609375,19492.55078125,0,0,0
2023-08-09 10:45:00+05:30,19492.150390625,19497.05078125,19481.44921875,19495.94921875,0,0,0
2023-08-09 11:00:00+05:30,19495.650390625,19497.099609375,19468.25,19480.19921875,0,0,0
2023-08-09 11:15:00+05:30,19479.05078125,19489.900390625,19474.55078125,19481.349609375,0,0,0
2023-08-09 11:30:00+05:30,19480.349609375,19492.099609375,19479.44921875,19489.400390625,0,0,0
2023-08-09 11:45:00+05:30,19484.05078125,19484.69921875,19479.55078125,19481.650390625,0,0,0
2023-08-09 12:00:00+05:30,19486.599609375,19489.05078125,19483.150390625,19489.05078125,0,0,0
2023-08-09 12:15:00+05:30,19487.80078125,19492.5,19478.650390625,19488.599609375,0,0,0
2023-08-09 12:30:00+05:30,19488.25,19503.75,19485.55078125,19489.69921875,0,0,0
2023-08-09 12:45:00+05:30,19489.30078125,19500.94921875,19488.69921875,19496.05078125,0,0,0
2023-08-09 13:00:00+05:30,19495.099609375,19510.900390625,19494.30078125,19505.650390625,0,0,0
2023-08-09 13:15:00+05:30,19504.75,19506.94921875,19489.0,19496.69921875,0,0,0
2023-08-09 13:30:00+05:30,19495.69921875,19511.150390625,19494.400390625,19511.05078125,0,0,0
2023-08-09 13:45:00+05:30,19510.25,19521.599609375,19508.150390625,19521.099609375,0,0,0
2023-08-09 14:00:00+05:30,19519.80078125,19529.55078125,19519.69921875,19527.94921875,0,0,0
2023-08-09 14:15:00+05:30,19527.099609375,19535.19921875,19517.599609375,19534.150390625,0,0,0
2023-08-09 14:30:00+05:30,19533.099609375,19574.69921875,19531.75,19574.19921875,0,0,0
2023-08-09 14:45:00+05:30,19573.599609375,19603.150390625,19564.55078125,19597.5,0,0,0
2023-08-09 15:00:00+05:30,19596.80078125,19641.05078125,19596.80078125,19639.0,0,0,0
2023-08-09 15:15:00+05:30,19638.599609375,19645.19921875,19623.55078125,19630.94921875,0,0,0
2023-08-10 09:15:00+05:30,19605.55078125,19615.5,19568.349609375,19585.0,0,0,0
2023-08-10 09:30:00+05:30,19583.400390625,19602.900390625,19571.19921875,19590.44921875,0,0,0
2023-08-10 09:45:00+05:30,19590.5,19594.650390625,19575.30078125,19582.44921875,0,0,0
2023-08-10 10:00:00+05:30,19582.44921875,19621.94921875,19570.94921875,19617.80078125,0,0,0
2023-08-10 10:15:00+05:30,19617.349609375,19621.94921875,19534.80078125,19539.599609375,0,0,0
2023-08-10 10:30:00+05:30,19538.44921875,19540.19921875,19496.30078125,19505.900390625,0,0,0
2023-08-10 10:45:00+05:30,19506.30078125,19560.599609375,19503.5,19545.94921875,0,0,0
2023-08-10 11:00:00+05:30,19545.75,19554.099609375,19531.849609375,19534.599609375,0,0,0
2023-08-10 11:15:00+05:30,19533.80078125,19544.099609375,19530.19921875,19537.099609375,0,0,0
2023-08-10 11:30:00+05:30,19535.400390625,19547.099609375,19529.349609375,19544.75,0,0,0
2023-08-10 11:45:00+05:30,19545.349609375,19579.650390625,19537.94921875,19575.099609375,0,0,0
2023-08-10 12:00:00+05:30,19575.19921875,19581.75,19548.19921875,19551.150390625,0,0,0
2023-08-10 12:15:00+05:30,19550.55078125,19562.80078125,19542.900390625,19560.349609375,0,0,0
2023-08-10 12:30:00+05:30,19561.0,19567.44921875,19545.05078125,19565.650390625,0,0,0
2023-08-10 12:45:00+05:30,19566.150390625,19569.5,19556.69921875,19559.650390625,0,0,0
2023-08-10 13:00:00+05:30,19559.19921875,19588.19921875,19557.349609375,19585.0,0,0,0
2023-08-10 13:15:00+05:30,19586.05078125,19599.0,19536.80078125,19543.599609375,0,0,0
2023-08-10 13:30:00+05:30,19543.5,19554.849609375,19536.0,19546.0,0,0,0
2023-08-10 13:45:00+05:30,19545.19921875,19550.25,19506.55078125,19513.80078125,0,0,0
2023-08-10 14:00:00+05:30,19513.94921875,19550.150390625,19503.099609375,19543.75,0,0,0
2023-08-10 14:15:00+05:30,19543.55078125,19558.19921875,19535.80078125,19540.849609375,0,0,0
2023-08-10 14:30:00+05:30,19538.400390625,19557.80078125,19532.349609375,19542.849609375,0,0,0
2023-08-10 14:45:00+05:30,19542.349609375,19546.80078125,19523.69921875,19528.05078125,0,0,0
2023-08-10 15:00:00+05:30,19527.849609375,19551.650390625,19517.94921875,19545.94921875,0,0,0
2023-08-10 15:15:00+05:30,19546.349609375,19554.75,19535.30078125,19549.19921875,0,0,0
2023-08-11 09:15:00+05:30,19554.25,19555.150390625,19479.349609375,19490.44921875,0,0,0
2023-08-11 09:30:00+05:30,19490.650390625,19498.75,19465.599609375,19476.349609375,0,0,0
2023-08-11 09:45:00+05:30,19476.599609375,19478.75,19459.099609375,19466.650390625,0,0,0
2023-08-11 10:00:00+05:30,19467.30078125,19478.69921875,19453.349609375,19459.599609375,0,0,0
2023-08-11 10:15:00+05:30,19459.44921875,19474.94921875,19454.150390625,19471.05078125,0,0,0
2023-08-11 10:30:00+05:30,19471.05078125,19479.05078125,19464.80078125,19470.44921875,0,0,0
2023-08-11 10:45:00+05:30,19470.5,19477.80078125,19459.900390625,19460.650390625,0,0,0
2023-08-11 11:00:00+05:30,19460.69921875,19468.849609375,19442.0,19463.94921875,0,0,0
2023-08-11 11:15:00+05:30,19463.349609375,19472.5,19457.80078125,19465.849609375,0,0,0
2023-08-11 11:30:00+05:30,19465.80078125,19467.69921875,19437.900390625,19442.599609375,0,0,0
2023-08-11 11:45:00+05:30,19443.19921875,19450.400390625,19435.25,19450.30078125,0,0,0
2023-08-11 12:00:00+05:30,19450.0,19457.400390625,19443.150390625,19449.94921875,0,0,0
2023-08-11 12:15:00+05:30,19449.349609375,19455.25,19444.150390625,19446.19921875,0,0,0
2023-08-11 12:30:00+05:30,19446.400390625,19457.44921875,19443.44921875,19454.150390625,0,0,0
2023-08-11 12:45:00+05:30,19454.150390625,19462.400390625,19436.25,19437.849609375,0,0,0
2023-08-11 13:00:00+05:30,19438.650390625,19488.30078125,19437.44921875,19482.19921875,0,0,0
2023-08-11 13:15:00+05:30,19482.599609375,19492.650390625,19477.099609375,19482.349609375,0,0,0
2023-08-11 13:30:00+05:30,19482.099609375,19483.400390625,19457.349609375,19467.5,0,0,0
2023-08-11 13:45:00+05:30,19467.69921875,19486.5,19463.44921875,19482.94921875,0,0,0
2023-08-11 14:00:00+05:30,19482.80078125,19485.349609375,19463.5,19470.69921875,0,0,0
2023-08-11 14:15:00+05:30,19470.80078125,19481.94921875,19464.900390625,19479.05078125,0,0,0
2023-08-11 14:30:00+05:30,19479.349609375,19486.0,19450.25,19455.69921875,0,0,0
2023-08-11 14:45:00+05:30,19455.75,19470.650390625,19449.0,19465.599609375,0,0,0
2023-08-11 15:00:00+05:30,19466.900390625,19468.650390625,19415.150390625,19415.849609375,0,0,0
2023-08-11 15:15:00+05:30,19415.900390625,19439.099609375,19413.80078125,19424.25,0,0,0
2023-08-14 09:15:00+05:30,19383.94921875,19389.80078125,19272.5,19289.0,0,0,0
2023-08-14 09:30:00+05:30,19288.400390625,19308.30078125,19258.19921875,19304.94921875,0,0,0
2023-08-14 09:45:00+05:30,19305.75,19318.599609375,19296.099609375,19309.80078125,0,0,0
2023-08-14 10:00:00+05:30,19310.849609375,19324.099609375,19299.400390625,19319.80078125,0,0,0
2023-08-14 10:15:00+05:30,19320.5,19322.44921875,19308.099609375,19313.150390625,0,0,0
2023-08-14 10:30:00+05:30,19312.75,19322.19921875,19301.0,19310.69921875,0,0,0
2023-08-14 10:45:00+05:30,19312.25,19318.69921875,19302.80078125,19317.099609375,0,0,0
2023-08-14 11:00:00+05:30,19315.30078125,19323.55078125,19310.400390625,19316.44921875,0,0,0
2023-08-14 11:15:00+05:30,19317.05078125,19353.30078125,19316.0,19349.599609375,0,0,0
2023-08-14 11:30:00+05:30,19350.400390625,19357.0,19343.599609375,19354.150390625,0,0,0
2023-08-14 11:45:00+05:30,19353.849609375,19358.400390625,19341.150390625,19355.400390625,0,0,0
2023-08-14 12:00:00+05:30,19355.0,19379.80078125,19352.099609375,19379.0,0,0,0
2023-08-14 12:15:00+05:30,19379.80078125,19385.349609375,19362.349609375,19374.099609375,0,0,0
2023-08-14 12:30:00+05:30,19374.400390625,19377.25,19359.94921875,19364.75,0,0,0
2023-08-14 12:45:00+05:30,19365.150390625,19365.150390625,19345.94921875,19353.05078125,0,0,0
2023-08-14 13:00:00+05:30,19352.849609375,19370.599609375,19350.099609375,19362.150390625,0,0,0
2023-08-14 13:15:00+05:30,19361.75,19373.80078125,19351.599609375,19372.75,0,0,0
2023-08-14 13:30:00+05:30,19372.599609375,19393.69921875,19367.150390625,19386.650390625,0,0,0
2023-08-14 13:45:00+05:30,19386.349609375,19407.099609375,19385.80078125,19403.80078125,0,0,0
2023-08-14 14:00:00+05:30,19403.69921875,19434.150390625,19403.25,19430.349609375,0,0,0
2023-08-14 14:15:00+05:30,19429.849609375,19437.0,19407.05078125,19421.400390625,0,0,0
2023-08-14 14:30:00+05:30,19421.099609375,19433.19921875,19418.0,19433.0,0,0,0
2023-08-14 14:45:00+05:30,19433.150390625,19458.44921875,19431.75,19458.44921875,0,0,0
2023-08-14 15:00:00+05:30,19459.05078125,19465.30078125,19428.900390625,19430.94921875,0,0,0
2023-08-14 15:15:00+05:30,19431.150390625,19437.099609375,19408.400390625,19413.650390625,0,0,0
2023-08-16 09:15:00+05:30,19369.0,19384.349609375,19319.25,19364.400390625,0,0,0
2023-08-16 09:30:00+05:30,19365.19921875,19377.650390625,19340.69921875,19367.900390625,0,0,0
2023-08-16 09:45:00+05:30,19367.80078125,19379.349609375,19366.150390625,19370.94921875,0,0,0
2023-08-16 10:00:00+05:30,19368.55078125,19380.5,19360.94921875,19377.94921875,0,0,0
2023-08-16 10:15:00+05:30,19378.150390625,19399.900390625,19376.900390625,19389.75,0,0,0
2023-08-16 10:30:00+05:30,19389.900390625,19401.25,19381.80078125,19400.349609375,0,0,0
2023-08-16 10:45:00+05:30,19400.94921875,19407.69921875,19378.25,19379.400390625,0,0,0
2023-08-16 11:00:00+05:30,19379.5,19391.0,19376.0,19378.900390625,0,0,0
2023-08-16 11:15:00+05:30,19378.599609375,19389.400390625,19377.19921875,19386.599609375,0,0,0
2023-08-16 11:30:00+05:30,19386.150390625,19393.75,19359.900390625,19362.44921875,0,0,0
2023-08-16 11:45:00+05:30,19362.400390625,19388.25,19361.0,19386.30078125,0,0,0
2023-08-16 12:00:00+05:30,19385.80078125,19394.349609375,19382.69921875,19387.19921875,0,0,0
2023-08-16 12:15:00+05:30,19388.150390625,19391.400390625,19379.69921875,19386.5,0,0,0
2023-08-16 12:30:00+05:30,19386.44921875,19408.94921875,19386.44921875,19407.94921875,0,0,0
2023-08-16 12:45:00+05:30,19408.05078125,19413.0,19397.849609375,19407.44921875,0,0,0
2023-08-16 13:00:00+05:30,19407.25,19426.900390625,19400.69921875,19425.599609375,0,0,0
2023-08-16 13:15:00+05:30,19425.150390625,19438.05078125,19419.69921875,19420.150390625,0,0,0
2023-08-16 13:30:00+05:30,19420.5,19429.80078125,19414.19921875,19419.94921875,0,0,0
2023-08-16 13:45:00+05:30,19420.0,19431.25,19414.55078125,19430.599609375,0,0,0
2023-08-16 14:00:00+05:30,19430.599609375,19430.69921875,19413.75,19422.900390625,0,0,0
2023-08-16 14:15:00+05:30,19423.05078125,19443.55078125,19422.75,19436.5,0,0,0
2023-08-16 14:30:00+05:30,19435.80078125,19442.80078125,19425.150390625,19437.94921875,0,0,0
2023-08-16 14:45:00+05:30,19437.0,19437.80078125,19416.94921875,19430.75,0,0,0
2023-08-16 15:00:00+05:30,19431.55078125,19482.099609375,19431.55078125,19461.75,0,0,0
2023-08-16 15:15:00+05:30,19462.55078125,19473.349609375,19442.349609375,19447.0,0,0,0
2023-08-17 09:15:00+05:30,19450.55078125,19455.5,19410.0,19412.099609375,0,0,0
2023-08-17 09:30:00+05:30,19411.69921875,19412.849609375,19388.849609375,19405.349609375,0,0,0
2023-08-17 09:45:00+05:30,19403.75,19409.900390625,19381.400390625,19383.30078125,0,0,0
2023-08-17 10:00:00+05:30,19383.5,19403.5,19377.55078125,19399.30078125,0,0,0
2023-08-17 10:15:00+05:30,19398.94921875,19406.0,19385.44921875,19387.44921875,0,0,0
2023-08-17 10:30:00+05:30,19388.150390625,19414.150390625,19387.30078125,19399.05078125,0,0,0
2023-08-17 10:45:00+05:30,19400.05078125,19409.19921875,19392.69921875,19406.80078125,0,0,0
2023-08-17 11:00:00+05:30,19407.150390625,19415.25,19400.44921875,19400.44921875,0,0,0
2023-08-17 11:15:00+05:30,19401.05078125,19401.05078125,19363.30078125,19366.05078125,0,0,0
2023-08-17 11:30:00+05:30,19365.900390625,19376.44921875,19357.25,19373.349609375,0,0,0
2023-08-17 11:45:00+05:30,19375.099609375,19377.400390625,19358.44921875,19359.69921875,0,0,0
2023-08-17 12:00:00+05:30,19359.69921875,19367.400390625,19344.25,19356.099609375,0,0,0
2023-08-17 12:15:00+05:30,19355.849609375,19362.650390625,19345.0,19361.099609375,0,0,0
2023-08-17 12:30:00+05:30,19360.80078125,19364.69921875,19341.19921875,19341.400390625,0,0,0
2023-08-17 12:45:00+05:30,19341.150390625,19352.55078125,19330.349609375,19332.44921875,0,0,0
2023-08-17 13:00:00+05:30,19332.05078125,19341.599609375,19326.650390625,19329.94921875,0,0,0
2023-08-17 13:15:00+05:30,19329.55078125,19343.55078125,19327.349609375,19335.94921875,0,0,0
2023-08-17 13:30:00+05:30,19335.69921875,19360.650390625,19334.150390625,19360.400390625,0,0,0
2023-08-17 13:45:00+05:30,19360.0,19372.80078125,19358.400390625,19361.650390625,0,0,0
2023-08-17 14:00:00+05:30,19361.75,19367.599609375,19349.19921875,19364.099609375,0,0,0
2023-08-17 14:15:00+05:30,19363.5,19368.44921875,19346.150390625,19350.849609375,0,0,0
2023-08-17 14:30:00+05:30,19350.94921875,19384.25,19350.94921875,19378.69921875,0,0,0
2023-08-17 14:45:00+05:30,19378.099609375,19387.349609375,19369.44921875,19378.099609375,0,0,0
2023-08-17 15:00:00+05:30,19377.69921875,19383.30078125,19360.5,19362.19921875,0,0,0
2023-08-17 15:15:00+05:30,19361.94921875,19366.05078125,19342.599609375,19346.19921875,0,0,0
2023-08-18 09:15:00+05:30,19301.75,19329.650390625,19279.44921875,19326.25,0,0,0
2023-08-18 09:30:00+05:30,19325.75,19327.80078125,19279.44921875,19283.94921875,0,0,0
2023-08-18 09:45:00+05:30,19283.650390625,19292.599609375,19266.19921875,19267.650390625,0,0,0
2023-08-18 10:00:00+05:30,19267.400390625,19274.69921875,19258.55078125,19266.349609375,0,0,0
2023-08-18 10:15:00+05:30,19265.75,19286.94921875,19262.0,19271.94921875,0,0,0
2023-08-18 10:30:00+05:30,19273.05078125,19280.25,19260.849609375,19261.44921875,0,0,0
2023-08-18 10:45:00+05:30,19261.5,19276.69921875,19253.599609375,19271.400390625,0,0,0
2023-08-18 11:00:00+05:30,19271.55078125,19279.69921875,19267.19921875,19276.650390625,0,0,0
2023-08-18 11:15:00+05:30,19276.94921875,19287.0,19271.849609375,19285.55078125,0,0,0
2023-08-18 11:30:00+05:30,19286.30078125,19303.69921875,19286.0,19302.099609375,0,0,0
2023-08-18 11:45:00+05:30,19302.0,19306.25,19296.0,19304.849609375,0,0,0
2023-08-18 12:00:00+05:30,19305.05078125,19315.75,19301.69921875,19304.55078125,0,0,0
2023-08-18 12:15:00+05:30,19305.150390625,19307.25,19282.400390625,19293.55078125,0,0,0
2023-08-18 12:30:00+05:30,19294.5,19301.25,19290.099609375,19296.80078125,0,0,0
2023-08-18 12:45:00+05:30,19296.75,19298.5,19284.75,19290.69921875,0,0,0
2023-08-18 13:00:00+05:30,19290.150390625,19300.849609375,19266.650390625,19268.55078125,0,0,0
2023-08-18 13:15:00+05:30,19269.0,19279.44921875,19264.19921875,19275.150390625,0,0,0
2023-08-18 13:30:00+05:30,19276.599609375,19285.0,19260.349609375,19263.599609375,0,0,0
2023-08-18 13:45:00+05:30,19263.94921875,19308.94921875,19262.650390625,19304.5,0,0,0
2023-08-18 14:00:00+05:30,19305.599609375,19356.69921875,19303.44921875,19353.80078125,0,0,0
2023-08-18 14:15:00+05:30,19353.349609375,19373.44921875,19352.150390625,19362.19921875,0,0,0
2023-08-18 14:30:00+05:30,19363.80078125,19367.900390625,19340.30078125,19348.5,0,0,0
2023-08-18 14:45:00+05:30,19348.349609375,19357.80078125,19334.80078125,19337.30078125,0,0,0
2023-08-18 15:00:00+05:30,19339.19921875,19351.849609375,19306.5,19316.349609375,0,0,0
2023-08-18 15:15:00+05:30,19316.75,19316.75,19277.0,19281.5,0,0,0
2023-08-18 15:30:00+05:30,19310.150390625,19310.150390625,19310.150390625,19310.150390625,0,0,0
